Reduxo ID,Fulcrum ID,Date,Latitude,Longitude,Site,Space,Level,Location Description,Asset Category,Asset Sub Category,Asset Type,GPS With Arrow,Parent QR Code,QR Code,Quantity,Asset Description,Asset ID Label,Make,Model,Serial,Capacity,Last Service Date,Manufacture Date,Condition,Comments,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Defect Description,dafasdfasdf,Defect Photo 1,GPS Altitude,GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS Speed,GPS Course
RSP04261,c3d0c8e0-9c82-4daf-8bc2-c31a8533ca3f,2021-11-12,-33.87080017,121.8972356,Esperance,Berth 1,Ground,West End,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,Yes,,101630,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04261_Q101630_20211112_01.jpg,,,,,,,,,3.1310898065567,0.2194926,,,26
RSP04262,2c9cde69-54c5-4942-89d2-87f73dffef24,2021-11-12,-33.87068284,121.8967027,Esperance,Berth 1,Ground,West End,Electrical,Lighting,LED Light,Yes,,101976,1,On Tower,,,,,,,,3 - Good,,RSP04262_Q101976_20211112_01.jpg,,,,,,,,,2.97152483463287,0.0028284274,,,341.61
RSP04263,8b3ea491-b781-4ca5-b435-7481d85bbbed,2021-11-12,-33.87094942,121.897332,Esperance,Berth 1,Ground,West End,Port Specific,Ship Loader,Hydraulic Power Pack,Yes,,101626,1,Short Tensioner Hydraulic Power Pack,PB2STS,,,,,,,3 - Good,,RSP04263_Q101626_20211112_01.jpg,,,,,,,,,9.72257006168365,0.32726288,,,326.25
RSP04264,75a3cf86-51f4-43e4-bda3-b83214a568db,2021-11-12,-33.87063798,121.8966948,Esperance,Berth 1,Ground,West End,Port Specific,Berth,Bollard (Mooring Point),No,,No QR Code,2,,,,,,,,,3 - Good,,RSP04264_20211112_01.jpg,,,,,,,,,,,,,
RSP04265,94235118-cba3-4510-8302-4aac85b47340,2021-11-12,-33.8706997,121.8967559,Esperance,Berth 1,Ground,West End,Port Specific,Berth,Lifebuoy,No,,,1,,,,,,,,,3 - Good,,RSP04265_20211112_01.jpg,,,,,,,,,-27.3934798493365,7,,,0
RSP04266,ab04bef0-6012-421a-8c4c-6b4165ee3489,2021-11-12,-33.87090925,121.8972894,Esperance,Berth 1,Ground,West End,Port Specific,Berth,"Mooring Assembly (includes hooks, capstan etc)",Yes,,107406,1,Dynamic Mooring System,1,ShoreTension,ST102,ST102006,,2016,,3 - Good,,RSP04266_Q107406_20211112_01.jpg,RSP04266_Q107406_20211112_02.jpg,,,,,,,,3.13343584537506,0.031906113,,,259.66
RSP04267,b8849c0c-6fe8-4a6f-a5da-9562375ea5e4,2021-11-12,-33.87072389,121.8966783,Esperance,Berth 1,Ground,West End,Port Specific,Berth,"Mooring Assembly (includes hooks, capstan etc)",Yes,,101623,1,,,,,,,,,3 - Good,,RSP04267_Q101623_20211112_01.jpg,,,,,,,,,2.9946380853653,0.0028284274,,,183.05
RSP04268,4dfb084f-3f09-418d-944e-35fc35dd15e1,2021-11-12,-33.87076526,121.8969683,Esperance,Berth 1,Ground,West End,Port Specific,Crane,Sheaves (Pulley),Yes,,107296,1,Sheave Block,B1-W,ShoreTension,,,,,,3 - Good,,RSP04268_Q107296_20211112_01.jpg,,,,,,,,,3.47787821292877,0.0050000004,,,90.37
RSP04269,cb6f1c1a-d2a1-4a8b-b787-d7c273461c6f,2021-11-12,-33.87096308,121.8973238,Esperance,Berth 1,Ground,West End,Port Specific,Conveyer,Audible Alert Device (Siren),Yes,101627,101628,1,With Strobe,,,,,,,,3 - Good,,RSP04269_Q101628_20211112_01.jpg,,,,,,,,,9.82060587406158,0.37951154,,,155.55
RSP04270,ee06ac3c-815e-41dc-8320-761cd639656a,2021-11-12,-33.87072389,121.8966783,Esperance,Berth 1,Ground,West End,Port Specific,Conveyer,Emergency Stop (button),Yes,101623,101624,1,,,,,,,,,3 - Good,,RSP04270_Q101624_20211112_01.jpg,,,,,,,,,2.9946380853653,0.0028284274,,,183.05
RSP04271,c6104ac1-2937-465e-ac8e-6f97cfd8e31d,2021-11-12,-33.87068975,121.8971444,Esperance,Berth 1,Ground,West End Small Boats,Port Specific,Berth,Fender,Yes,,,1,,,,,,,,,3 - Good,,RSP04271_20211112_01.jpg,,,,,,,,,,,,,
RSP04272,7af2644c-33ab-4b22-957a-02c8f1017063,2021-11-23,-33.87123975,121.897846,Esperance,Berth 1,Ground,,Electrical,Power Generation,Fuel Tank - Bulk,Yes,,,1,Fuel Valve,,,,,,,,3 - Good,,RSP04272_20211123_01.jpg,,,,,,,,,3.199636102,0.006403124,,,278.23
RSP04273,d31f0d01-87fd-48db-a401-ad94d7ac46fd,2021-11-26,-33.87169824,121.8980142,Esperance,Berth 1,Ground,,Fire Equipment,Fire Suppression,Hydrant,Yes,,103488,1,Dual,,,,,,Aug-2021,,3 - Good,,,,,,,,,,,3.399057031,0.005656855,,,134.8
RSP04274,f6e9ba70-e5f6-488c-9fea-337c63497008,2021-11-12,-33.8709948,121.8976489,Esperance,Berth 1,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,Yes,,101631,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04274_Q101631_20211112_01.jpg,,,,,,,,,3.38983500003815,0.16070159,,,102.94
RSP04275,5a64c5c1-1f5a-451f-a886-5d808828a52d,2021-11-12,-33.87111439,121.8979027,Esperance,Berth 1,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,Yes,,101632,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04275_Q101632_20211112_01.jpg,,,,,,,,,3.71629297733307,0.2111232,,,126.28
RSP04276,adc594aa-6e5c-4667-8512-49e198bb95c6,2021-11-12,-33.8712128,121.8981133,Esperance,Berth 1,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,Yes,,101634,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04276_Q101634_20211112_01.jpg,,,,,,,,,3.07266962528229,0.012727922,,,279.26
RSP04277,3c4ce53b-a228-4754-9014-930a8f006dbb,2021-11-26,-33.87178809,121.8982087,Esperance,Berth 1,Ground,,Electrical,Lighting,Flood Light - LED,Yes,,107560,1,On Tower,,,,,,,,3 - Good,,RSP04277_Q107560_20211126_01.jpg,,,,,,,,,3.43340075,0.005656855,,,148.14
RSP04278,032ccb51-9430-49cb-809b-94c1134c3a64,2021-11-26,-33.87161046,121.897832,Esperance,Berth 1,Ground,,Electrical,Lighting,Flood Light - LED,Yes,,107559,1,On Tower,,,,,,,,3 - Good,,RSP04278_Q107559_20211126_01.jpg,,,,,,,,,3.425723672,0.005,,,194.76
RSP04279,3c101a65-b208-46ba-8561-d4116fe5a79c,2021-11-12,-33.87129968,121.8983665,Esperance,Berth 1,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,1,Detachable,,,,,60T,,,3 - Good,,RSP04279_20211112_01.jpg,RSP04279_20211112_02.jpg,RSP04279_20211112_03.jpg,,,,,,,,,,,
RSP04280,d7cfeda5-b028-41a0-829e-6d3cddf6b1fe,2021-11-17,-33.87119223,121.8981593,Esperance,Berth 1,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,23,,,,,,40T,,,3 - Good,,RSP04280_20211117_01.jpg,,,,,,,,,,,,,
RSP04281,d3265ef8-f0cc-4e58-a562-e1f7a111c391,2021-11-17,-33.87119223,121.8981593,Esperance,Berth 1,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,3,,,,,,60T,,,3 - Good,,RSP04281_20211117_01.jpg,,,,,,,,,,,,,
RSP04282,30cfbc0a-7718-4750-ac77-d37787a03ab5,2021-11-17,-33.87119223,121.8981593,Esperance,Berth 1,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,7,,,,,,125T,,,3 - Good,,RSP04282_20211117_01.jpg,,,,,,,,,,,,,
RSP04283,8f388467-abcc-44f6-b265-ce419792101f,2021-11-17,-33.87106501,121.8981077,Esperance,Berth 1,Ground,,Port Specific,Berth,Fender,No,,,21,,,,,,,,,3 - Good,,RSP04283_20211117_01.jpg,,,,,,,,,,,,,
RSP04284,3ac53921-cdd9-4399-a9a0-cd876434a502,2021-11-17,-33.87106501,121.8981077,Esperance,Berth 1,Ground,,Port Specific,Berth,Fender,No,,,6,Large,,,,,,,,3 - Good,,RSP04284_20211117_01.jpg,,,,,,,,,,,,,
RSP04285,566c90f6-3b18-4f8f-83c7-9128dacf389b,2021-11-17,-33.87106501,121.8981077,Esperance,Berth 1,Ground,,Port Specific,Berth,Fender,No,,,1,White Small Plastic,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP04286,14e2f719-9c76-4501-8645-f5008d4701a8,2021-11-17,-33.87106501,121.8981077,Esperance,Berth 1,Ground,,Port Specific,Berth,Lifebuoy,No,,,6,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP04287,ea946794-3e6f-41d0-8607-a92bee52a5b4,2021-11-12,-33.87115413,121.8981837,Esperance,Berth 1,Ground,,Port Specific,Berth,"Mooring Assembly (includes hooks, capstan etc)",Yes,,101635,1,,,Harbour and Marine Engineering,,,,,,3 - Good,,RSP04287_Q101635_20211112_01.jpg,,,,,,,,,2.84052622318268,0.07800641,,,28.99
RSP04288,d8a92cee-d8ea-4402-a5cf-81333d5386a8,2021-11-12,-33.87115413,121.8981837,Esperance,Berth 1,Ground,,Port Specific,Conveyer,Emergency Stop (button),Yes,101635,101636,1,,,,,,,,,3 - Good,,RSP04288_Q101636_20211112_01.jpg,,,,,,,,,2.84052622318268,0.07800641,,,28.99
RSP04289,6e08d8cf-dc04-4053-a236-52ab08b4e6da,2021-11-22,-33.87143776,121.8984865,Esperance,Berth 1,Ground,,Plant & Equipment,Vehicles,Fork Lift,No,,107506,1,,FLT06,Hyster,H2.5FT,L177B41525M,"2,090kg",2014,,3 - Good,,RSP04289_Q107506_20211122_01.jpg,RSP04289_Q107506_20211122_02.jpg,,,,,,,,,,,,
RSP04290,f38004fa-d772-444e-b261-0b7918393d3e,2021-11-12,-33.87115618,121.8981367,Esperance,Berth 1,Ground,,Hydraulics,Domestic Water,Safety Eye Wash & Shower (Plumbed),Yes,,101633,1,,,Enware,,,,,,3 - Good,,RSP04290_Q101633_20211112_01.jpg,,,,,,,,,2.93451273441315,0.013601471,,,80.51
RSP04291,c363b112-223d-4609-99fa-d8032796522d,2021-11-02,-33.87236113,121.9001696,Esperance,Berth 2,Ground,Beside TRU 4,Fire Equipment,Fire Detection,Manual Call Point (Red Break Glass),No,,,1,,FIRE ALARM POINT,,,,,,,3 - Good,,RSP04291_20211102_01.jpg,,,,,,,,,,,,,
RSP04292,60db04c4-b117-4b91-87a6-8bc84c7ade1c,2021-11-12,-33.87308687,121.9008765,Esperance,Berth 2,Ground,Container Lay Down Area,Building,Building,Building,Yes,,109378,1,Cradle,,Doric Engineering,DEC 15A,3149,"20,000kg",,,3 - Good,,RSP04292_Q109378_20211112_01.jpg,RSP04292_Q109378_20211112_02.jpg,RSP04292_Q109378_20211112_03.jpg,,,,,,,3.17033159732819,0.0056568547,,,288
RSP04293,b3b3b51b-29ab-451c-995f-aed022197689,2021-11-12,-33.87305022,121.901052,Esperance,Berth 2,Ground,Container Lay Down Area,Port Specific,Enviromental,Spill Response,Yes,,,16,Spill Tray,,,,,,,,4 - Fair,,RSP04293_20211112_01.jpg,,,,,,,,,3.11629831790924,0.0056568547,,,163.58
RSP04294,c6eb78b5-a6c0-4934-9726-62d14a3fa586,2021-11-02,-33.87195136,121.8994565,Esperance,Berth 2,Ground,COVID 19 PPE STATION,Building,Building,Building,No,,109286,1,,,Royal Wolf,,RWMU 003675,"6,000kg",,,3 - Good,,RSP04294_Q109286_20211102_01.jpg,,,,,,,,,,,,,
RSP04295,303d6e31-3516-4c29-bc61-3ebba6425094,2021-11-02,-33.8722623,121.9001421,Esperance,Berth 2,Ground,Lifting Equipment Container,Building,Building,Building,No,,109285,1,,,,,,,,,3 - Good,,RSP04295_Q109285_20211102_01.jpg,,,,,,,,,,,,,
RSP04296,8cabafa2-ec13-4e5c-8ff2-d1f411533bd3,2021-11-02,-33.8721168,121.9000551,Esperance,Berth 2,Ground,Lifting Equipment Container,Electrical,Lighting,Fluorescent Light - Double,No,,,2,,,,,,,,,3 - Good,,,,,,,,,,,-19.59136801,18,,,180
RSP04297,b746210e-3522-4e62-9c87-24fd6f2c2522,2021-11-02,-33.8722623,121.9001421,Esperance,Berth 2,Ground,Lifting Equipment Container,Plant & Equipment,Workshop Equipment,Compressor,No,,100920,1,,,WestAir,,,,,,3 - Good,,RSP04297_Q100920_20211102_01.jpg,,,,,,,,,,,,,
RSP04298,e47df094-d48e-4ce1-827a-6e11b619905a,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Building,Building,Building,No,,109276,1,Container Office,,,,,,,,4  - Fair,,RSP04298_Q109276_20211102_01.jpg,RSP04298_Q109276_20211102_02.jpg,,,,,,,,,,,,
RSP04299,f8f0b261-962e-40da-a809-e22238026c0b,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100916,1,,,,ABE,,9kg,,,3 - Good,,RSP04299_Q100916_20211102_01.jpg,,,,,,,,,,,,,
RSP04300,6c81b872-218c-407a-bb07-3444208ec9d8,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Furniture & Fittings,Occasional & Function Furniture,Coffee Table,No,,,1,,,,,,,,,4  - Fair,,RSP04300_20211102_01.jpg,,,,,,,,,,,,,
RSP04301,6599abd3-2a3f-403e-8f6e-35ca612f20c2,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,HVAC,Air Conditioning,Indoor Fan Unit (Split) - Wall Mounted,No,,100919,1,,,Mitsubishi,MSZ-GL25VGD,6013269T,,,,3 - Good,,RSP04301_Q100919_20211102_01.jpg,RSP04301_Q100919_20211102_02.jpg,,,,,,,,,,,,
RSP04302,673b8088-8716-4c9e-a234-b95dbc9a6b6b,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,HVAC,Air Conditioning,Outdoor Condenser Unit (Split),No,,100915,1,,,Mitsubishi,MUZ-GL25VGD,6000473T,2.5kW,,,3 - Good,,RSP04302_Q100915_20211102_01.jpg,RSP04302_Q100915_20211102_02.jpg,,,,,,,,,,,,
RSP04303,2b792cdc-4881-44e6-8a10-7b0bd2d27dea,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Kitchen Equipment,Refrigeration,Refrigerator - Bar (Small),No,,100918,1,,,L&M,Jetset,,,,,4  - Fair,,RSP04303_Q100918_20211102_01.jpg,,,,,,,,,,,,,
RSP04304,7bef0d80-1edf-4eb6-9d3d-9e235b4b340b,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Electrical,Lighting,Fluorescent Light - Double,No,,,1,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP04305,703b8e9b-0327-4c3f-9644-a568b48e06d2,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Safety & Medical Services,Medical Equipment,First Aid Kit,No,,100917,1,,,St John,,,,01-Nov-2021,,3 - Good,,RSP04305_Q100917_20211102_01.jpg,,,,,,,,,,,,,
RSP04306,69ac6ec2-0c93-4700-8f9d-1d697d04b92d,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Furniture & Fittings,Office Furniture,Cabinet with Doors,No,,,1,,,,,,,,,4  - Fair,,RSP04306_20211102_01.jpg,,,,,,,,,,,,,
RSP04307,45b96114-5e9d-4cfb-bc1c-93848d90cd59,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Furniture & Fittings,Office Furniture,Desk,No,,,1,,,,,,,,,4  - Fair,,RSP04307_20211102_01.jpg,,,,,,,,,,,,,
RSP04308,a98ed524-1e20-4009-9837-4477dbd45219,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Furniture & Fittings,Office Furniture,Office Chair,No,,,2,,,,,,,,,4  - Fair,,RSP04308_20211102_01.jpg,,,,,,,,,,,,,
RSP04309,d055e98c-30b2-42d6-ad06-2bae33382949,2021-11-02,-33.8722147,121.9000043,Esperance,Berth 2,Ground,Small Container Office,Hydraulics,Domestic Water,Safety Eye Wash Kit - Portable,No,,,1,,,Eyesaline,,,,,,3 - Good,,RSP04309_20211102_01.jpg,,,,,,,,,,,,,
RSP04310,55d41167-961e-48e4-964b-67dbc68b689b,2021-11-02,-33.87247275,121.8999245,Esperance,Berth 2,Ground,,Building,Building,Building,No,,No QR Code,1,Berth 2,,,,,,,,3 - Good,,RSP04310_20211102_01.jpg,,,,,,,,,,,,,
RSP04311,8ba88c6f-34fb-4ea4-a271-ce6fdaee2416,2021-11-02,-33.87270575,121.9009884,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Cathodic Protection,No,,100909,1,Cathodic Protection Transformer Rectifier,,John McCoy & Associates,Type K.O.D. 17/300,,440V,01-Nov-1985,,3 - Good,,RSP04311_Q100909_20211102_01.jpg,,,,,,,,,,,,,
RSP04312,a843f6a4-9773-4669-874f-2db6c5d30f25,2021-11-02,-33.87233329,121.9001958,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Cathodic Protection,No,,100910,1,Cathodic Protection Transformer Rectifier,TRU 4,John McCoy & Associates,Type K.O.D. 17/300,,440V,01-Nov-1985,,3 - Good,,RSP04312_Q100910_20211102_01.jpg,,,,,,,,,,,,,
RSP04313,d75135b3-d958-4be0-88ff-bbf651a8cac2,2021-11-02,-33.87205519,121.8996563,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Cathodic Protection,No,,100925,1,Cathodic Protection Transformer Rectifier,TRU 3,John McCoy & Associates,Type K.O.D. 17/300,,440V,01-Nov-1985,,3 - Good,,RSP04313_Q100925_20211102_01.jpg,,,,,,,,,,,,,
RSP04314,87f8fd30-3539-4bd6-bf42-81a217598483,2021-11-02,-33.87280346,121.9011064,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Distribution Board (DB),No,,100896,1,,GP2004 DB,,,,,,,3 - Good,,RSP04314_Q100896_20211102_01.jpg,,,,,,,,,,,,,
RSP04315,4c9c9ff6-8916-48fe-b3b4-2c2bb8cd7b9b,2021-11-02,-33.87194523,121.8994364,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Distribution Board (DB),No,,100928,1,,GP2001 DB,Scantech,,,,,,3 - Good,,RSP04315_Q100928_20211102_01.jpg,,,,,,,,,,,,,
RSP04316,598eacd3-f267-40ef-83d7-8c90f8cf34f6,2021-11-02,-33.87220913,121.8999762,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Distribution Board (DB),No,,100914,1,,GP2002-P1 DB,,,,,,,3 - Good,,RSP04316_Q100914_20211102_01.jpg,,,,,,,,,,,,,
RSP04317,4fafb371-01d3-469f-a935-cf3783a1a625,2021-11-23,-33.87245486,121.9003507,Esperance,Berth 2,Ground,,Electrical,Power Generation,Fuel Tank - Bulk,Yes,,,1,Fuel Valve,,,,,,,,3 - Good,,RSP04317_20211123_01.jpg,,,,,,,,,3.103253961,0.005656855,,,282.33
RSP04318,32cc335f-85ec-4a60-9723-c7674c326aee,2021-11-02,-33.87247804,121.9004734,Esperance,Berth 2,Ground,,Electrical,Power Distribution,Mechanical Services Switch Board (MSSB),No,,100905,1,Fuel Pit Control Panel,B2-CP-2001/B2-MV-2100/PIT 3 PUMP,,,,,,,3 - Good,,RSP04318_Q100905_20211102_01.jpg,,,,,,,,,,,,,
RSP04319,ba057e59-d6ea-4b10-8287-c0abb359b66a,2021-11-02,-33.87197586,121.8994072,Esperance,Berth 2,Ground,,Fire Equipment,Fire Detection,Manual Call Point (Red Break Glass),No,,,1,,FIRE ALARM POINT,,,,,,,3 - Good,,RSP04319_20211102_01.jpg,,,,,,,,,,,,,
RSP04320,794db392-36b1-44ac-ad15-8d7aa038027f,2021-11-02,-33.8723099,121.9002263,Esperance,Berth 2,Ground,,Fire Equipment,Fire Detection,Manual Call Point (Red Break Glass),No,,,1,Emergency Call Point,,AARC,EVAC,,,,,3 - Good,,RSP04320_20211102_01.jpg,,,,,,,,,,,,,
RSP04321,ba781f5e-e01b-46ec-8433-67191e7a21f2,2021-11-02,-33.87194523,121.8994364,Esperance,Berth 2,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100929,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04321_Q100929_20211102_01.jpg,,,,,,,,,,,,,
RSP04322,ccbcda3c-efe1-4b4d-81e7-ccd534f72bdc,2021-11-02,-33.87265592,121.9010695,Esperance,Berth 2,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100893,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04322_Q100893_20211102_01.jpg,,,,,,,,,,,,,
RSP04323,b59a1d11-7b07-48a1-bdcf-63492d9722af,2021-11-02,-33.87242153,121.9004878,Esperance,Berth 2,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,,100904,1,,,,ABE,,9kg,Aug-2021,,3 - Good,,RSP04323_Q100904_20211102_01.jpg,,,,,,,,,,,,,
RSP04324,5fb8728d-2006-4e03-964d-fd2aceaa052c,2021-11-22,-33.87217489,121.899997,Esperance,Berth 2,Ground,,Fire Equipment,Fire Suppression,Portable Fire Extinguisher,No,107418,103673,1,,,,ABE,,1kg,Aug-2021,,3 - Good,,,,,,,,,,,,,,,
RSP04325,5e4a0286-0f38-4d02-9183-1794a8d3806a,2021-11-02,-33.8723099,121.9002263,Esperance,Berth 2,Ground,,Electrical,Lighting,Fluorescent Light - Double,No,,,1,Green Fluoro for Eyewash Station,,,,,,,,4  - Fair,,RSP04325_20211102_01.jpg,,,,,,,,,,,,,
RSP04326,f38a4ca9-dda4-4df6-b7f8-34d01a1b114c,2021-11-02,-33.87229209,121.9001991,Esperance,Berth 2,Ground,,Electrical,Lighting,Fluorescent Light - Double,No,,,3,,,,,,,,,3 - Good,,RSP04326_20211102_01.jpg,,,,,,,,,,,,,
RSP04327,9b163628-4c87-41aa-9bef-cd0096e97677,2021-11-02,-33.87229209,121.9001991,Esperance,Berth 2,Ground,,Electrical,Lighting,High Bay - LED,No,,,8,,,,,,,,,3 - Good,,RSP04327_20211102_01.jpg,,,,,,,,,,,,,
RSP04328,06e60a22-ebcf-4d7a-8734-a740fdacf13e,2021-11-12,-33.87269636,121.9009928,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107417,1,2 - 2 x LED on Tower,7,,,,,,,3 - Good,,RSP04328_Q107417_20211112_01.jpg,,,,,,,,,3.31023561954498,0.099904954,,,121.99
RSP04329,41e71f24-914b-4e72-a6fe-9256d8583b33,2021-11-12,-33.87256451,121.9007417,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107416,1,2 - 2 x LED on Tower,6,,,,,,,3 - Good,,RSP04329_Q107416_20211112_01.jpg,,,,,,,,,3.29874193668365,0.088955045,,,41.56
RSP04330,65b6fc1e-7aae-4f84-8007-d2ebf25ce7f3,2021-11-12,-33.87195329,121.8994498,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107411,1,2 - 2 x LED on Tower,1,,,,,,,3 - Good,,RSP04330_Q107411_20211112_01.jpg,,,,,,,,,2.86040270328522,0.07930952,,,19.67
RSP04331,7714f3b0-2814-4e1e-af20-fba78d5af9d8,2021-11-02,-33.87229209,121.9001991,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,No,,,16,On Tower,,,,,,,,3 - Good,,RSP04331_20211102_01.jpg,,,,,,,,,,,,,
RSP04332,11dcb4b0-927d-4ce3-bfa9-76f3ea834c0b,2021-11-12,-33.87233207,121.9002197,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107414,1,2 - 2 x LED on Tower,4,,,,,,,3 - Good,,RSP04332_Q107414_20211112_01.jpg,,,,,,,,,3.17883837223052,0.030413814,,,76.42
RSP04333,cf07894b-50f8-4299-b1af-9004ba74be5e,2021-11-12,-33.87207749,121.899711,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107412,1,2 - 2 x LED on Tower,2,,,,,,,3 - Good,,RSP04333_Q107412_20211112_01.jpg,,,,,,,,,3.2138763666153,0.01421267,,,51.94
RSP04334,aeb5987e-4ad4-4eef-a55e-32cff44cb9a8,2021-11-12,-33.8721974,121.8999743,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107413,1,2 - 2 x LED on Tower,3,,,,,,,3 - Good,,RSP04334_Q107413_20211112_01.jpg,,,,,,,,,2.75733911991119,0.12913945,,,43.03
RSP04335,d09c7e19-7183-4897-8002-a216fbb98bd0,2021-11-12,-33.87245336,121.9004792,Esperance,Berth 2,Ground,,Electrical,Lighting,LED Light,Yes,,107415,1,2 - 2 x LED on Tower,5,,,,,,,3 - Good,,RSP04335_Q107415_20211112_01.jpg,,,,,,,,,3.25930368900299,0.010000001,,,355.19
RSP04336,377b876d-6e96-4a80-a292-995b988382c1,2021-11-02,-33.87256907,121.900757,Esperance,Berth 2,Ground,,Plant & Equipment,Plant,Lifting Cage,No,,100902,1,Man Cage,,Nobles,,,820kg,09-Aug-2021,,3 - Good,,RSP04336_Q100902_20211102_01.jpg,RSP04336_Q100902_20211102_02.jpg,,,,,,,,,,,,
RSP04337,c3f6cd7f-76c1-43d2-8953-19a7966db5df,2021-11-02,-33.87231241,121.9002229,Esperance,Berth 2,Ground,,Security & Access,Security,Alarm System,No,,100911,1,,POE-12,,,,,,,3 - Good,,RSP04337_Q100911_20211102_01.jpg,,,,,,,,,,,,,
RSP04338,c31fd0a0-eac5-4453-9b57-67071ac5ea8d,2021-11-02,-33.87229209,121.9001991,Esperance,Berth 2,Ground,,Security & Access,Security,CCTV Camera - Dome,No,,,3,,,,,,,,,3 - Good,,,,,,,,,,,,,,,
RSP04339,8e0e41c3-416b-4971-a123-6faa4ebf55a9,2021-11-02,-33.8727557,121.9013423,Esperance,Berth 2,Ground,,Port Specific,Ship Loader,Hydraulic Power Pack,No,,100897,1,Short Tensioner Hydraulic Power Pack,PB1STS,Yanmar,,,,,,3 - Good,,RSP04339_Q100897_20211102_01.jpg,,,,,,,,,-30.75835185,2.583,,,180
RSP04340,f4939a25-7924-4867-83fd-fcaea90283d2,2021-11-02,-33.87262725,121.9008854,Esperance,Berth 2,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,7,"B15, B16, B17, B18, B19, B20, B22",,,,,"B17 is 60T, rest is 125T",,,3 - Good,,RSP04340_20211102_01.jpg,RSP04340_20211102_02.jpg,,,,,,,,,,,,
RSP04341,4fcee4ed-b47a-4b78-a314-eacf7460dbe6,2021-11-02,-33.87236196,121.9006336,Esperance,Berth 2,Ground,,Port Specific,Berth,Bollard (Mooring Point),No,,,14,,F21-F34,,,,,,,3 - Good,,RSP04341_20211102_01.jpg,,,,,,,,,,,,,
RSP04342,bd52f6dd-c9fc-436d-b668-7b689540b227,2021-11-02,-33.87231659,121.9004811,Esperance,Berth 2,Ground,,Port Specific,Berth,Fender,No,,,14,,,,,,,,,3 - Good,,RSP04342_20211102_01.jpg,,,,,,,,,,,,,
RSP04343,d4ca5523-9144-4df4-81e3-0231f2be9c0f,2021-11-02,-33.87226258,121.9004868,Esperance,Berth 2,Ground,,Port Specific,Berth,Fender,No,,,5,,"F1,F2,F3,F4,F5",,,,,,,3 - Good,,RSP04343_20211102_01.jpg,,,,,,,,,,,,,
